Unnamed: 0,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,match_id,possession_team_id,team_id,player_id,under_pressure,related_events,off_camera,out,ball_recovery_recovery_failure,ball_recovery_offensive
1349,ce7547a8-b3eb-490e-bc86-46127cdf49ce,1004,1,00:23:09.871,23,9,Ball Recovery,32,England,From Corner,England,Kobbie Mainoo,Right Defensive Midfield,"[98.2, 47.7]",0.0,3941017,768,768,99174,,,,,,
1350,acdfde04-5653-4c1e-a95d-af916198625f,1081,1,00:27:03.183,27,3,Ball Recovery,34,England,From Kick Off,England,Marc Guehi,Left Center Back,"[57.4, 37.8]",0.0,3941017,768,768,34526,,['2fb7f035-051b-4ddf-810f-b0be939f6ab9'],,,,
1351,c5dd91df-f8e5-43c3-8338-ca57ee90235a,1197,1,00:29:10.226,29,10,Ball Recovery,34,England,From Kick Off,England,Jude Bellingham,Center Attacking Midfield,"[58.8, 71.2]",0.0,3941017,768,768,30714,,,,,,
1352,619a4345-6abc-4c06-93fc-87f69a7956c8,1229,1,00:29:46.119,29,46,Ball Recovery,36,Slovakia,Regular Play,Slovakia,Ivan Schranz,Right Wing,"[14.7, 57.7]",0.0,3941017,908,908,28032,1.0,['b3346d5a-4716-421e-900c-e95004e96d7c'],,,,
1353,87fcdce0-4cd0-4fa8-a6df-d9f76b68ceac,1238,1,00:29:53.799,29,53,Ball Recovery,37,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[83.4, 13.8]",0.0,3941017,768,768,3943,1.0,"['3e634e6c-72da-43a0-94b2-58947906c38c', '729c42b6-db4a-416f-9d60-38f18a198351']",,,,
1354,ab1d107e-7dce-41df-ab09-b660ca3ccf3b,1332,1,00:32:06.758,32,6,Ball Recovery,40,Slovakia,From Goal Kick,Slovakia,Denis Vavro,Right Center Back,"[22.7, 66.7]",0.0,3941017,908,908,16298,,['263a60ff-f2b7-4a61-8a74-3e3236553cb6'],,,,
1355,8e1ff900-a9d4-4959-aec3-429af67d9f26,1345,1,00:32:20.227,32,20,Ball Recovery,41,England,Regular Play,England,John Stones,Right Center Back,"[47.1, 25.3]",0.0,3941017,768,768,3244,,['507e1527-51eb-4516-b5ee-1229aa6935d9'],,,,
1356,4dff9333-fd6a-4c48-8a37-bcd3dae0a481,1417,1,00:33:15.382,33,15,Ball Recovery,43,England,Regular Play,England,Harry Kane,Center Forward,"[58.2, 71.9]",0.0,3941017,768,768,10955,,['22138fef-02cd-47b1-8a54-755284bb2190'],,,,
1357,1c20bf9c-4ece-4bcc-9198-d5255fa69eeb,1465,1,00:35:46.389,35,46,Ball Recovery,47,England,From Free Kick,Slovakia,Martin Dúbravka,Goalkeeper,"[8.9, 22.6]",0.0,3941017,768,908,3711,,['fb27697b-d84a-4243-87b9-a4e1c678ca31'],,,,
1358,bec53042-7039-470b-b9a3-fb4d714738f1,1472,1,00:36:08.135,36,8,Ball Recovery,47,England,From Free Kick,Slovakia,Peter Pekarík,Right Back,"[58.3, 68.3]",0.0,3941017,768,908,9722,,['77788460-247c-4073-9f66-ae2dd1f4809d'],,,1.0,
1359,b61751a9-94b4-4579-9aac-172883ed515c,1506,1,00:37:09.470,37,9,Ball Recovery,48,England,From Throw In,England,Marc Guehi,Left Center Back,"[53.2, 39.4]",0.0,3941017,768,768,34526,,['cc5f4986-c031-4816-bb12-962ea78373b8'],,,,
1360,995834b0-bffb-4e3e-a6a3-9d07275da660,1522,1,00:37:18.798,37,18,Ball Recovery,49,Slovakia,Regular Play,Slovakia,Juraj Kucka,Right Center Midfield,"[44.9, 27.3]",0.0,3941017,908,908,10919,1.0,"['65cdedf4-49c6-481e-802e-7cc2fd986cc7', 'b47d7404-b294-42bc-8439-a1dbf4dee789']",,,,
1361,52f3fae6-6656-409a-8ef7-427ef38f5671,1526,1,00:37:20.553,37,20,Ball Recovery,50,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[75.7, 53.8]",0.0,3941017,768,768,99174,,,,,,
1362,1d885828-573a-415c-b5a6-fc55c818a8c1,1546,1,00:38:15.595,38,15,Ball Recovery,51,England,From Free Kick,England,Kyle Walker,Right Back,"[80.6, 49.5]",0.0,3941017,768,768,3205,,,,,,
1363,ae612f7d-9910-42d7-b32a-02a3ca5b8b26,1559,1,00:38:29.860,38,29,Ball Recovery,51,England,From Free Kick,England,Kyle Walker,Right Back,"[61.8, 61.4]",0.0,3941017,768,768,3205,,,,,,
1364,c0e1a4a6-9520-413e-ad16-9d93fb0cfc61,1564,1,00:40:32.783,40,32,Ball Recovery,52,England,Other,England,John Stones,Right Center Back,"[54.6, 60.0]",0.0,3941017,768,768,3244,,,,,,
1365,67efc495-490a-47ef-b867-e746c6b15634,1654,1,00:43:19.047,43,19,Ball Recovery,56,England,Regular Play,England,Kieran Trippier,Left Back,"[62.6, 5.2]",0.0,3941017,768,768,3308,,['5da040c7-4b0b-4d59-b123-84b72dc06681'],,,,
1366,43a8ecbd-aff4-4fd6-9e45-ca9309b7c8f7,1790,1,00:47:09.495,47,9,Ball Recovery,60,England,From Free Kick,England,Kieran Trippier,Left Back,"[87.2, 11.8]",0.0,3941017,768,768,3308,,,,,,
1367,29a1fcef-45cb-4708-93c2-ecf759480a4f,1809,1,00:47:55.465,47,55,Ball Recovery,61,England,From Corner,England,Kobbie Mainoo,Right Defensive Midfield,"[100.5, 72.7]",0.0,3941017,768,768,99174,,,,,,
1368,4f5c4b0f-1b25-41f6-b54c-8141d48f170a,1816,1,00:48:01.194,48,1,Ball Recovery,61,England,From Corner,England,Kieran Trippier,Left Back,"[78.4, 38.8]",0.0,3941017,768,768,3308,,,,,,
1369,5ebfc969-c93b-4556-b42e-956eda4095b4,1842,2,00:00:10.764,45,10,Ball Recovery,63,England,From Kick Off,England,Marc Guehi,Left Center Back,"[67.7, 44.0]",0.0,3941017,768,768,34526,,['34217496-1dbd-41e7-ba14-5332f508c8db'],,,,
1370,5add7627-1027-4fe2-ae4c-e2d853ac5c30,1882,2,00:00:44.589,45,44,Ball Recovery,64,Slovakia,Regular Play,Slovakia,Ondrej Duda,Left Center Midfield,"[81.4, 43.8]",0.0,3941017,908,908,8967,,,,,,
1371,72f33ef1-7376-4f83-b304-e4ea5fda4d4d,1968,2,00:02:27.069,47,27,Ball Recovery,67,Slovakia,From Throw In,England,Marc Guehi,Left Center Back,"[38.6, 67.5]",0.0,3941017,908,768,34526,,,,,,
1372,3528a1ab-bd12-402d-84c6-5c6f8ebd9bcb,2079,2,00:06:53.598,51,53,Ball Recovery,72,England,From Corner,England,Marc Guehi,Left Center Back,"[28.8, 21.0]",0.0,3941017,768,768,34526,,,,,,
1373,62e5a7f4-d0a1-425c-ad9b-ded552d45030,2113,2,00:07:54.125,52,54,Ball Recovery,74,England,From Throw In,England,Kobbie Mainoo,Right Defensive Midfield,"[92.9, 59.4]",0.0,3941017,768,768,99174,,,,,,
1374,09ed6f30-7c7b-4fff-afd9-71bec9c9c6ea,2174,2,00:08:56.821,53,56,Ball Recovery,78,Slovakia,Regular Play,Slovakia,David Strelec,Center Forward,"[65.7, 28.2]",0.0,3941017,908,908,43976,,['f58a8cb4-ce44-4a76-bd25-ab32c14cd565'],1.0,,,
1375,2364da08-9451-4f19-ac2e-6defe12dfac7,2228,2,00:10:13.472,55,13,Ball Recovery,81,England,Regular Play,England,Bukayo Saka,Right Wing,"[70.2, 74.8]",0.0,3941017,768,768,22084,,,,,,
1376,21a32b33-3d3c-4c00-8946-4863672251ea,2254,2,00:10:38.519,55,38,Ball Recovery,81,England,Regular Play,Slovakia,Dávid Hancko,Left Back,"[11.0, 10.8]",0.0,3941017,768,908,16879,1.0,['ab67cca6-5e3f-4c9f-9304-7952b180548b'],,,,
1377,e1999dac-9f1a-4822-8d1d-b0a65ff2a29a,2258,2,00:10:41.795,55,41,Ball Recovery,81,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[92.5, 75.1]",0.0,3941017,768,768,99174,,['3b6e189e-f518-4d2b-8918-2e7e4a35fb78'],,,,
1378,370e8116-d823-4d21-bb00-d4f8dced8730,2335,2,00:11:44.304,56,44,Ball Recovery,84,Slovakia,Regular Play,Slovakia,Martin Dúbravka,Goalkeeper,"[2.0, 48.6]",0.0,3941017,908,908,3711,,,,,,
1379,cd5c11d2-f16d-4dd6-98f8-9c9b6b7e185a,2345,2,00:12:25.988,57,25,Ball Recovery,85,England,Regular Play,England,John Stones,Right Center Back,"[38.7, 71.2]",0.0,3941017,768,768,3244,,['8103e2e0-4059-4834-a8e1-9ea45d4499e2'],,,,
1380,568e8d69-82a5-4f46-80ec-702d627ca92c,2361,2,00:12:43.874,57,43,Ball Recovery,86,Slovakia,Regular Play,Slovakia,Dávid Hancko,Left Back,"[45.0, 19.0]",0.0,3941017,908,908,16879,,,,,,
1381,da8deec7-d642-4ce2-8713-1edff3939834,2376,2,00:12:50.600,57,50,Ball Recovery,87,England,Regular Play,England,Marc Guehi,Left Center Back,"[38.0, 40.6]",0.0,3941017,768,768,34526,,['a946e804-a761-4b8e-a529-01df79b725ad'],,,,
1382,1791f6a8-3785-43c0-a3c9-d278f57c9a41,2420,2,00:13:25.981,58,25,Ball Recovery,87,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[89.5, 57.5]",0.0,3941017,768,768,3943,,,,,,
1383,0649175e-f3d3-41a6-b247-7a63f084e3d3,2443,2,00:15:06.162,60,6,Ball Recovery,88,England,From Free Kick,England,Kieran Trippier,Left Back,"[67.6, 21.0]",0.0,3941017,768,768,3308,,,,,,
1384,b5203bf0-97b6-4d0b-9ee1-8c5987768fbf,2462,2,00:16:55.349,61,55,Ball Recovery,89,Slovakia,From Goal Kick,England,Jude Bellingham,Center Attacking Midfield,"[67.6, 63.1]",0.0,3941017,908,768,30714,1.0,['868e87d4-67d3-4608-8972-571b3a947568'],,,,
1385,b9f41230-41ba-4d3a-a935-0ba371a36467,2472,2,00:17:04.326,62,4,Ball Recovery,91,England,Regular Play,England,Kieran Trippier,Left Back,"[93.8, 25.9]",0.0,3941017,768,768,3308,,,,,,
1386,2789caed-9289-4faa-aa97-6c14050c85d5,2477,2,00:17:06.722,62,6,Ball Recovery,91,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[84.3, 21.2]",0.0,3941017,768,768,3943,,,,,,
1387,5f359d3a-ef08-41c0-8bdb-50338a398091,2484,2,00:17:12.805,62,12,Ball Recovery,91,England,Regular Play,Slovakia,Martin Dúbravka,Goalkeeper,"[4.2, 41.4]",0.0,3941017,768,908,3711,,['192cebbd-de7a-442b-90c6-9c54ada4cf05'],,,,
1388,5c9c7c62-85bd-44a4-94eb-648c7c6192e9,2489,2,00:19:04.602,64,4,Ball Recovery,92,England,From Throw In,Slovakia,Martin Dúbravka,Goalkeeper,"[10.8, 52.3]",0.0,3941017,768,908,3711,,,,,,
1389,10c12621-e1fb-43b6-864c-9d31c3f92ca5,2630,2,00:21:58.129,66,58,Ball Recovery,96,England,From Free Kick,England,Jordan Pickford,Goalkeeper,"[15.0, 74.1]",0.0,3941017,768,768,3468,,,,,,
1390,3dff17a7-b96a-429a-b523-88d7f8539b4b,2668,2,00:23:15.745,68,15,Ball Recovery,97,England,From Corner,Slovakia,Róbert Boženík,Center Forward,"[17.2, 16.1]",0.0,3941017,768,908,34904,,,,,,
1391,d7cbcad2-9204-4319-8be6-ff9ec8c54697,2672,2,00:23:20.881,68,20,Ball Recovery,97,England,From Corner,England,Kyle Walker,Right Back,"[53.4, 70.8]",0.0,3941017,768,768,3205,,['798c31dd-6ad9-46be-9d13-b8b019c4167d'],,,,
1392,169b9777-8369-4f19-95c5-1c466e6003c5,2872,2,00:27:44.805,72,44,Ball Recovery,102,Slovakia,Regular Play,Slovakia,Juraj Kucka,Right Center Midfield,"[27.0, 52.9]",0.0,3941017,908,908,10919,,,,,,
1393,29ad5660-1a6a-481d-a96c-173baff81f55,2883,2,00:29:28.014,74,28,Ball Recovery,104,Slovakia,Regular Play,Slovakia,Peter Pekarík,Right Back,"[18.9, 72.1]",0.0,3941017,908,908,9722,,,,,,
1394,2c869359-9885-4d1f-9095-75d7ce4b63ea,2992,2,00:31:12.675,76,12,Ball Recovery,106,England,From Throw In,England,Jude Bellingham,Center Attacking Midfield,"[117.2, 73.7]",0.0,3941017,768,768,30714,,,,,1.0,
1395,958bfef3-af20-4aca-9a74-06daec0917bc,3035,2,00:33:06.861,78,6,Ball Recovery,110,Slovakia,Regular Play,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[66.1, 56.2]",0.0,3941017,908,908,6798,,['3624815d-8c76-44fc-9294-bc573b91ab6d'],,,,
1396,62345a1a-ca47-43e1-9d82-451bf8beb2d7,3098,2,00:34:30.448,79,30,Ball Recovery,113,England,Regular Play,Slovakia,Tomáš Suslov,Left Wing,"[23.1, 21.4]",0.0,3941017,768,908,35653,,,,,,
1397,b4d2eea3-6d1e-4d3c-a706-c536bb666898,3106,2,00:34:37.794,79,37,Ball Recovery,113,England,Regular Play,England,Bukayo Saka,Left Back,"[65.4, 26.6]",0.0,3941017,768,768,22084,,['1a92337a-ce22-4e08-b6db-974024a79be2'],,,,
1398,02919253-87e2-4d66-a580-c74db4efea6f,3131,2,00:35:07.618,80,7,Ball Recovery,113,England,Regular Play,England,Bukayo Saka,Left Back,"[108.4, 19.0]",0.0,3941017,768,768,22084,,,,,,
1399,37830764-5789-46f9-b2df-ed0ace30657a,3138,2,00:35:12.978,80,12,Ball Recovery,113,England,Regular Play,England,Harry Kane,Center Forward,"[106.7, 40.4]",0.0,3941017,768,768,10955,,,,,,
1400,87b48ed7-14ba-4998-b278-304ffac7d1ee,3155,2,00:36:30.827,81,30,Ball Recovery,115,England,Regular Play,England,Kyle Walker,Right Back,"[71.3, 77.4]",0.0,3941017,768,768,3205,,,,,,
1401,6e394ea3-2fee-4ad0-b365-995018099875,3257,2,00:39:03.365,84,3,Ball Recovery,121,England,From Free Kick,Slovakia,Ivan Schranz,Right Wing,"[21.7, 31.2]",0.0,3941017,768,908,28032,,,,,,
1402,1f3901d1-bfd6-422e-8400-44a8a08bc097,3261,2,00:39:05.965,84,5,Ball Recovery,121,England,From Free Kick,England,Jude Bellingham,Center Attacking Midfield,"[90.7, 61.3]",0.0,3941017,768,768,30714,,['5626e196-fd84-481e-871f-e4a94e32cb8f'],,,,
1403,94988b3f-0070-42e6-83f5-b6c2e339518e,3304,2,00:40:40.175,85,40,Ball Recovery,122,England,From Free Kick,England,Cole Palmer,Right Wing,"[98.6, 78.4]",0.0,3941017,768,768,39461,,,,,,
1404,fc573317-c9ed-4411-b707-9f7662fec861,3317,2,00:40:55.991,85,55,Ball Recovery,123,England,From Throw In,Slovakia,Róbert Boženík,Center Forward,"[36.4, 29.8]",0.0,3941017,768,908,34904,,,,,,
1405,205532bf-e380-49ea-b8e3-51cadec1409c,3345,2,00:41:16.152,86,16,Ball Recovery,125,England,Regular Play,England,Eberechi Eze,Left Wing,"[57.6, 8.6]",0.0,3941017,768,768,9000,,['2ff282c0-97b3-4077-b7a6-a57060819d9c'],,,,
1406,51a74d38-6b41-45b0-bb65-9c845a0da859,3358,2,00:41:26.132,86,26,Ball Recovery,126,Slovakia,Regular Play,Slovakia,Róbert Boženík,Center Forward,"[58.2, 38.8]",0.0,3941017,908,908,34904,,,,,,
1407,3facdd8b-cc9d-4c03-8073-b583cf44b7dc,3372,2,00:41:42.852,86,42,Ball Recovery,126,Slovakia,Regular Play,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[84.9, 38.9]",0.0,3941017,908,908,6798,,,,,,
1408,5df2d813-b534-45fb-a99b-80567a5f2f47,3465,2,00:44:31.619,89,31,Ball Recovery,133,England,From Throw In,England,Cole Palmer,Right Wing,"[88.0, 58.2]",0.0,3941017,768,768,39461,,,,,1.0,
1409,2142c548-dbcf-4b4e-a6b5-2f44dd58a3ca,3518,2,00:46:04.775,91,4,Ball Recovery,136,England,From Corner,England,Phil Foden,Right Defensive Midfield,"[111.9, 66.6]",0.0,3941017,768,768,4354,1.0,['931def6f-7407-4c62-a400-5e0ab8991406'],,,,
1410,4a0e84b0-4cec-40ae-8f61-1a7750d402e9,3530,2,00:46:43.948,91,43,Ball Recovery,138,England,Regular Play,England,Marc Guehi,Left Center Back,"[62.5, 61.7]",0.0,3941017,768,768,34526,,['8386f0b2-939a-4513-8389-7f492e550ef2'],,,,
1411,09519539-9919-4812-a21c-4815b7fa8670,3551,2,00:48:19.455,93,19,Ball Recovery,140,England,Regular Play,England,Phil Foden,Right Defensive Midfield,"[68.1, 20.9]",0.0,3941017,768,768,4354,,['34aade3e-b5e1-446e-a889-baf4f1994e34'],,,,
1412,31e27b93-0742-4fe3-8c2f-440a6087ad18,3608,2,00:51:07.171,96,7,Ball Recovery,143,Slovakia,From Kick Off,Slovakia,László Bénes,Left Defensive Midfield,"[65.1, 33.7]",0.0,3941017,908,908,11383,,['e8ee6f12-ccf9-4272-a044-da0e59474b79'],,,,
1413,de56b93f-f478-4131-9c82-6b87690c9daf,3614,2,00:51:09.084,96,9,Ball Recovery,143,Slovakia,From Kick Off,Slovakia,László Bénes,Left Defensive Midfield,"[65.5, 34.3]",0.0,3941017,908,908,11383,1.0,['df2f79d5-e947-4de8-809b-6f23b6d9f05a'],,,,
1414,963dd4d0-3aab-47a1-964a-76a46e25554a,3658,2,00:51:54.369,96,54,Ball Recovery,143,Slovakia,From Kick Off,Slovakia,Stanislav Lobotka,Right Defensive Midfield,"[35.1, 51.3]",0.0,3941017,908,908,6798,,,,,,
1415,15466305-7844-43ea-89d7-7377f55186a7,3682,3,00:00:13.140,90,13,Ball Recovery,144,England,From Kick Off,England,Ivan Toney,Left Center Forward,"[114.1, 68.8]",0.0,3941017,768,768,3834,1.0,['07b43875-40b0-4d1c-a782-4de95ba80764'],,,,
1416,0642f416-4144-4e2c-ad6c-961dbd87c346,3688,3,00:00:49.412,90,49,Ball Recovery,145,England,From Free Kick,England,Eberechi Eze,Left Wing Back,"[96.0, 35.6]",0.0,3941017,768,768,9000,,,,,,
1417,4fbf06f6-96dd-487e-b2d2-908064ded395,3767,3,00:03:21.512,93,21,Ball Recovery,147,England,Regular Play,England,Bukayo Saka,Right Wing Back,"[8.8, 71.5]",0.0,3941017,768,768,22084,,,,,,
1418,6b4288ae-0c8c-4f29-bf59-fbee242c8cb5,3777,3,00:04:18.962,94,18,Ball Recovery,148,England,From Goal Kick,Slovakia,Stanislav Lobotka,Right Defensive Midfield,"[42.5, 23.6]",0.0,3941017,768,908,6798,,['e4cdb05c-5376-4050-a130-efb8f2d374e1'],,,1.0,
1419,11d4e58c-8e1d-40d3-90e9-0fe0b8232eb1,3782,3,00:04:21.142,94,21,Ball Recovery,149,Slovakia,Regular Play,Slovakia,Milan Škriniar,Left Center Back,"[26.8, 21.5]",0.0,3941017,908,908,6990,,,,,,
1420,a168ba0e-ad1a-4508-aced-8d12898030eb,3812,3,00:05:25.437,95,25,Ball Recovery,150,Slovakia,From Free Kick,Slovakia,Milan Škriniar,Left Center Back,"[57.1, 10.3]",0.0,3941017,908,908,6990,,,,,,
1421,e3bb4149-a547-4236-b41e-28458808b85d,3853,3,00:06:04.634,96,4,Ball Recovery,150,Slovakia,From Free Kick,England,Bukayo Saka,Right Wing Back,"[16.3, 70.9]",0.0,3941017,908,768,22084,,['91541ba1-f72a-4390-b246-1a34ab9f8bfe'],,,1.0,
1422,8bc17793-e481-4d0a-a23e-66dd7ecec151,3855,3,00:06:06.508,96,6,Ball Recovery,150,Slovakia,From Free Kick,Slovakia,Tomáš Suslov,Left Wing,"[94.5, 8.6]",0.0,3941017,908,908,35653,1.0,['c9a2dd35-ce34-4094-9b14-7d34027d6004'],,,,
1423,e5f78bef-9fe6-4031-aca7-38a170678c25,3886,3,00:06:30.861,96,30,Ball Recovery,150,Slovakia,From Free Kick,Slovakia,Dávid Hancko,Left Wing Back,"[105.8, 26.5]",0.0,3941017,908,908,16879,,,,,1.0,
1424,d947371a-135b-498b-9eb3-7f941a2d4dec,3887,3,00:06:31.877,96,31,Ball Recovery,151,England,Regular Play,England,Declan Rice,Center Defensive Midfield,"[10.0, 51.4]",0.0,3941017,768,768,3943,,,,,,
1425,f3361ee7-7bc3-4427-8867-5b415edfe8fa,3931,3,00:07:54.875,97,54,Ball Recovery,153,Slovakia,Regular Play,Slovakia,Peter Pekarík,Right Wing Back,"[34.6, 57.7]",0.0,3941017,908,908,9722,,['c63649d3-ad35-4d76-834e-0dd6e265e6b1'],,,,
1426,3788e5c4-ddbb-4552-a51a-1a32218e1002,3983,3,00:08:50.646,98,50,Ball Recovery,155,Slovakia,Regular Play,Slovakia,Norbert Gyömbér,Center Back,"[24.9, 61.1]",0.0,3941017,908,908,20043,,['8e1c49d2-ef66-4e72-ab7f-008f612d0510'],,,,
1427,a86e02f7-959a-475f-8d60-637061dd8bcc,4048,3,00:10:20.979,100,20,Ball Recovery,158,England,Regular Play,England,Declan Rice,Center Defensive Midfield,"[60.5, 40.3]",0.0,3941017,768,768,3943,,['f27ed50f-338f-4845-b0f9-ffda55bb266d'],,,,
1428,7883ba2a-9a12-4ab4-a520-b498f6cf376c,4155,3,00:13:05.026,103,5,Ball Recovery,161,England,From Free Kick,Slovakia,Denis Vavro,Right Center Back,"[34.2, 56.3]",0.0,3941017,768,908,16298,,['aaed71a8-3e57-464f-99dd-3862623127d2'],,,1.0,
1429,069c55a5-6d6e-4339-946a-57d202e3ace1,4164,3,00:13:17.326,103,17,Ball Recovery,163,England,Regular Play,England,Kyle Walker,Right Center Back,"[29.1, 48.3]",0.0,3941017,768,768,3205,,,,,,
1430,33c21c3a-965f-43dd-8f90-8cc6d244d435,4173,3,00:13:30.216,103,30,Ball Recovery,163,England,Regular Play,England,Cole Palmer,Right Center Midfield,"[105.5, 53.6]",0.0,3941017,768,768,39461,,,,,1.0,
1431,2cf01cb1-dc4a-45f2-b4e3-000cfe54d43a,4175,3,00:13:31.594,103,31,Ball Recovery,163,England,Regular Play,England,Bukayo Saka,Right Wing Back,"[106.0, 44.6]",0.0,3941017,768,768,22084,,,,,1.0,
1432,612ead21-5beb-4ee4-adb3-914272c51e32,4176,3,00:13:32.959,103,32,Ball Recovery,164,Slovakia,Regular Play,Slovakia,Denis Vavro,Right Center Back,"[15.3, 42.7]",0.0,3941017,908,908,16298,,,,,,
1433,ba347bf5-e4c6-4608-839d-966838baa105,4293,4,00:01:12.842,106,12,Ball Recovery,171,Slovakia,From Throw In,Slovakia,Róbert Boženík,Center Forward,"[103.1, 46.1]",0.0,3941017,908,908,34904,,,,,1.0,
1434,34527785-fb44-4e76-8c13-6bf8550b6d27,4295,4,00:01:15.291,106,15,Ball Recovery,171,Slovakia,From Throw In,England,Jordan Pickford,Goalkeeper,"[1.7, 28.5]",0.0,3941017,908,768,3468,,,,,,
1435,434775bf-d812-4e37-b0cf-916531454bf6,4362,4,00:02:27.294,107,27,Ball Recovery,173,Slovakia,Regular Play,Slovakia,Tomáš Suslov,Left Wing,"[80.5, 13.8]",0.0,3941017,908,908,35653,,,,,,
1436,03612baa-8566-413d-9542-f38c6e8df42d,4410,4,00:04:06.909,109,6,Ball Recovery,176,Slovakia,Regular Play,England,Declan Rice,Left Defensive Midfield,"[32.9, 34.7]",0.0,3941017,908,768,3943,,,,,1.0,
1437,94d27371-18bb-4008-bdde-2c1f44c3e4a7,4425,4,00:06:06.671,111,6,Ball Recovery,179,Slovakia,From Throw In,Slovakia,Stanislav Lobotka,Right Defensive Midfield,"[71.5, 49.9]",0.0,3941017,908,908,6798,,,,,,
1438,1df7751a-9d0b-46be-a97a-381eb28d9ba9,4444,4,00:07:09.181,112,9,Ball Recovery,182,Slovakia,From Throw In,Slovakia,Matúš Bero,Right Wing Back,"[104.3, 65.2]",0.0,3941017,908,908,15546,,,,,,
1439,5a68eba3-94b2-4dd0-bd4a-1ce55ab0f4f0,4449,4,00:07:15.268,112,15,Ball Recovery,182,Slovakia,From Throw In,Slovakia,László Bénes,Left Defensive Midfield,"[87.2, 22.9]",0.0,3941017,908,908,11383,,,,,,
1440,ebf6ffc1-74f4-4bfc-8ca2-b049733f6724,4512,4,00:09:41.658,114,41,Ball Recovery,187,Slovakia,Regular Play,Slovakia,Matúš Bero,Right Wing Back,"[6.1, 73.4]",0.0,3941017,908,908,15546,,,,,,
1441,78bab1eb-e31e-4e09-8c75-5eca2ac04214,4559,4,00:11:09.865,116,9,Ball Recovery,188,Slovakia,From Corner,Slovakia,Martin Dúbravka,Goalkeeper,"[36.4, 75.8]",0.0,3941017,908,908,3711,,['75b6a38d-9a63-4e17-84a5-84b8d6de11d7'],,,,
1442,90cac7ba-edc8-4c8e-a369-db2012d4e514,4670,4,00:14:21.720,119,21,Ball Recovery,193,Slovakia,Regular Play,Slovakia,László Bénes,Left Defensive Midfield,"[48.5, 23.4]",0.0,3941017,908,908,11383,1.0,['bad82d8b-9477-4db0-8f93-006c18db4688'],,,,
1443,66b823fb-e054-4e3d-9095-2f21792441ac,4678,4,00:14:23.764,119,23,Ball Recovery,193,Slovakia,Regular Play,Slovakia,Norbert Gyömbér,Center Back,"[37.9, 23.6]",0.0,3941017,908,908,20043,,,,,,
1444,59d6201b-f013-4d73-9723-b9aba4e86ac5,4715,4,00:14:50.852,119,50,Ball Recovery,193,Slovakia,Regular Play,Slovakia,Matúš Bero,Right Wing Back,"[104.5, 50.7]",0.0,3941017,908,908,15546,,,,,,
1445,e64d8713-c662-473a-baef-97baba8f013f,4725,4,00:14:56.356,119,56,Ball Recovery,194,England,Regular Play,England,Ivan Toney,Center Forward,"[24.6, 27.6]",0.0,3941017,768,768,3834,,,,,,
1446,e079db85-21d1-4aee-8ee5-bf27eb51ce48,4732,4,00:15:07.531,120,7,Ball Recovery,194,England,Regular Play,England,Ivan Toney,Center Forward,"[96.3, 37.1]",0.0,3941017,768,768,3834,,,,,,
3085,1c673b74-f169-4656-8065-183f356415f1,103,1,00:01:36.069,1,36,Ball Recovery,4,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[88.7, 13.1]",0.0,3930181,768,768,3943,,['1f0f74bd-7fbf-4d1d-bbcb-8a03dc9ad5b6'],,,,
3086,9a215541-73f9-4a02-a7bc-04c61969176a,208,1,00:04:37.685,4,37,Ball Recovery,11,Slovenia,Regular Play,Slovenia,Jan Mlakar,Left Midfield,"[98.9, 11.6]",0.0,3930181,944,944,31089,,,,,,
3087,3455a954-11e3-4e64-abda-ff98638dd5b5,220,1,00:05:17.326,5,17,Ball Recovery,13,Slovenia,Regular Play,Slovenia,Adam Gnezda Čerin,Right Defensive Midfield,"[57.0, 9.2]",0.0,3930181,944,944,31968,,,,,,
3088,72f8bdee-239a-4de2-9911-12475508dab9,335,1,00:07:46.820,7,46,Ball Recovery,18,England,Regular Play,England,John Stones,Right Center Back,"[69.4, 69.3]",0.0,3930181,768,768,3244,,['0cf8d5ad-fa04-475b-9299-ab7aa1c365fc'],,,,
3089,dab89bce-f8ec-44a2-995e-0eac59239094,439,1,00:09:22.410,9,22,Ball Recovery,19,Slovenia,Regular Play,Slovenia,Žan Karničnik,Right Back,"[36.7, 58.0]",0.0,3930181,944,944,137487,,,,,,
3090,dc0fcd05-91b9-4f71-9dcd-7079e6d0106c,446,1,00:09:24.188,9,24,Ball Recovery,19,Slovenia,Regular Play,Slovenia,Timi Elšnik,Left Defensive Midfield,"[44.6, 51.8]",0.0,3930181,944,944,15896,,,,,,
3091,ef6044af-e0f6-4282-ada9-abd7816e2e7a,458,1,00:09:29.786,9,29,Ball Recovery,19,Slovenia,Regular Play,England,Harry Kane,Center Forward,"[52.4, 8.6]",0.0,3930181,944,768,10955,,,,,,
